"","Kingdom","Phylum","Class","Order","Family","Genus","Species","ASVs"
"5329","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"6b713cda2bc9ea70c85044caf31bad13"
"5330","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,"fdf157c4a64437244f4765d32b0a68f1"
"5331","Fungi","Ascomycota",NA,NA,NA,NA,NA,"e38028c6931bcf648a1a100f2766e37a"
"5332","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","c60bf37cf6c06d83f8985bc3aab94b15"
"5333","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"5d53f831df59a508375277d504300261"
"5334","Fungi","Ascomycota",NA,NA,NA,NA,NA,"b2b6409ed4657fccab874c60b5442376"
"5335","Fungi",NA,NA,NA,NA,NA,NA,"f5a4e47c54eb70b4914a4ecc7bbfcb1c"
"5336","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"a3ee92dea9adf8b65bc12984988f37f7"
"5337","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,"3c6508b5f77061cfd8b6f225781ffaf1"
"5338","Fungi","Ascomycota",NA,NA,NA,NA,NA,"4c59cafb8f7b76d191bc78230e69a82a"
"5339","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","unidentified","unidentified","2d54e65d70cc1b280048bed9a8353142"
"5340","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,"012976b0b1946b1bbafb552c235f09af"
"5341","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","unidentified","unidentified","unidentified","9fc1061c7b061b675c91d0f20a61b26c"
"5342","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","unidentified","unidentified","c272c3b9b9c4e5cc8cdd658292696aa7"
"5343","Fungi","Ascomycota",NA,NA,NA,NA,NA,"401c3c779ce5ed02febb2ba8a74cc0bd"
"5344","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"f9d2fa6b91286fe204479c08a8f6baec"
"5345","Fungi","Ascomycota",NA,NA,NA,NA,NA,"dcbc9fedea08579d0a761517718864a1"
"5346","Fungi","Ascomycota","Pezizomycetes","Pezizales","Tuberaceae","Tuber","Tuber_separans","51997636baddbfcd7429ed671a36b01b"
"5347","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae",NA,NA,"d98cfe353a9f2dce235785b7138fbc57"
"5348","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora",NA,"75968f0b0e9ffc4dafee6d14e59d1a19"
"5349","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","unidentified","ff18a5cb7e5f2b750d2132eb0212582a"
"5350","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Fusicladium","Fusicladium_paraamoenum","d863fb30977a4cbbd4d49dc950657db0"
"5351","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,"c4b74ccbca0ff7045efb840bdf0e78ee"
"5352","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","unidentified","unidentified","c70d88ea604c40399a16fe24a606e5ed"
"5353","Fungi","Ascomycota",NA,NA,NA,NA,NA,"355fe59546db6d2c47d7b40364f2737c"
"5354","Fungi",NA,NA,NA,NA,NA,NA,"7ba54c9a598e29b36965bad8353be241"
"5355","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","unidentified","aed7b7596d46d5b437d23abd32785759"
"5356","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","unidentified","6cb68b4b6dd2100c94f8611a85ce51ef"
"5357","Fungi","Ascomycota",NA,NA,NA,NA,NA,"f2872c99e747ed8d7261581581ab791c"
"5358","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae",NA,NA,"525c43abe856d04c2880ed18df139166"
"5359","Fungi","Ascomycota",NA,NA,NA,NA,NA,"dfca1a7c7029673a7583a7dd30ffd717"
"5360","Fungi","Ascomycota",NA,NA,NA,NA,NA,"41186d08cb87490d423e282dc509423d"
"5361","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","unidentified","89cd2adc19ad041f63a6f766cda1a354"
"5362","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_pseudoalba","a3ce27beb057aa0cfeb299a06d27a925"
"5363","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa","390aa63a4fc9e9824940ddaabc69daed"
"5364","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae",NA,NA,"f68ca4ff237e67cc6b8199310290fed2"
"5365","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"eee47979b41621d19c5e435d5c131fe5"
"5366","Fungi","Ascomycota","Dothideomycetes","unidentified","unidentified","unidentified","unidentified","3ac29e60bd122ec68fc728dcbee61a6b"
"5367","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Hodophilus",NA,"bb953c0dd57a93aa70a01adffc5b15d9"
"5368","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"b4c8267db98316f59c6208d705284645"
"5369","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","unidentified","unidentified","d34ffd5545e1d8ef54ddb40d0aaae29c"
"5370","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Kuraishia","Kuraishia_capsulata","f01a2ac1feb6df58d47770fcd872a573"
"5371","Fungi","Mucoromycota","Endogonomycetes","Endogonales","unidentified","unidentified","unidentified","b88782ca0833312ab19867d96ebed336"
"5372","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","unidentified","unidentified","cff20af006be8f9f0c157570ce7992d2"
"5373","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Albotricha","unidentified","6e0cb4123ad4102977db3cd68e9debde"
"5374","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Hirsutella","Hirsutella_rhossiliensis","51894fb7f8c0579cf50e008094f4dd5a"
"5375","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","unidentified","1a78011e843f5fdca9471ad3f97b81db"
"5376","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","unidentified","36769057c4be2f296177e14f9d23dcc2"
"5377","Fungi",NA,NA,NA,NA,NA,NA,"2bf1bfe66de2743df1ed692433b3a138"
"5378","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"2a89e6ea54f7e75d03f20a3a7c96db10"
"5379","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"f5fc24428edb215e28b66970c33044a3"
"5380","Fungi","Basidiomycota","Agaricomycetes","Boletales","Pisolithaceae","Pisolithus","Pisolithus_arhizus","47f2081afe6dfa11f8ff155a876daf10"
"5381","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","Septobasidium","unidentified","a01bd3cba02c164dbac4f14f1f0a4e51"
"5382","Fungi","Ascomycota","Eurotiomycetes","Onygenales","unidentified","unidentified","unidentified","faf4479aba739b7e2123486f4dd35749"
"5383","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",NA,"32b6cad5073df3361b24de7b4833b7c4"
"5384","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Diplogelasinospora",NA,"f2ada7760b251650055b96c8d97f8aee"
"5385","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA,"b2a35a4d382b1736453773efa0733db0"
"5386","Fungi","Ascomycota",NA,NA,NA,NA,NA,"43c6e25b63abcd82177de4d4a1f7a720"
"5387","Fungi",NA,NA,NA,NA,NA,NA,"d1132f1d209e64752a6404a7ed79ef4c"
"5388","Fungi","Ascomycota",NA,NA,NA,NA,NA,"1ec4967c8136738b5ad28d6dc6f1b27b"
"5389","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","unidentified","1cc14c54f1cc91aeebb003a158966bcc"
"5390","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Pachyphlodes","unidentified","33443075bad6ae8ace955828ea2ce5f3"
"5391","Fungi",NA,NA,NA,NA,NA,NA,"0485b5abfdf581be16cf67c3ba155a51"
"5392","Fungi","Ascomycota",NA,NA,NA,NA,NA,"f76b468fc37fd13ac4e5ccdc97d7071d"
"5393","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","Umbilicaria",NA,"7c0c21551a69b635e33f6ef41b2d4fa8"
"5394","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"7b4d1d4b1e583e6ee2148a9207926349"
"5395","Fungi","Ascomycota",NA,NA,NA,NA,NA,"5b085e29bc72f55efafcdd7c56457d87"
"5396","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Xenopenidiella","unidentified","49014e0abcd87fee9fc9fbe3289d3fe7"
"5397","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",NA,"0a2c3d20b2600bdc2265c446f652e547"
"5398","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","unidentified","4413499e2df661213b7cdadf23e350fe"
"5399","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Seiridium",NA,"ac1f78182c2060b648ef96c388b4118d"
"5400","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","unidentified","unidentified","unidentified","a8c7cc521400a8cae86b159278859d1e"
"5401","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema",NA,"961eebabc7b838aa11de6a7d9882027d"
"5402","Fungi",NA,NA,NA,NA,NA,NA,"68e5426a9b226d124588221c9335238b"
"5403","Fungi","Ascomycota",NA,NA,NA,NA,NA,"8f8c49b47e725327816c448de4d09fed"
"5404","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,"3bee0e67102a06a89dfc0412c277ca87"
"5405","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_neocosmosporiellum","2e42bc00337e2668e5934e4a062c7569"
"5406","Fungi",NA,NA,NA,NA,NA,NA,"0282faeb7427cce858a9218638a0e48e"
"5407","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","unidentified","unidentified","unidentified","2912967f387c268df2c6fb6993025225"
"5408","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Hawksworthiomyces","Hawksworthiomyces_hibbettii","35ab263b9574cfeef74a227ec20f1ac5"
"5409","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",NA,"2f6e0060ca7588626e5a532391d5ee83"
"5410","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","unidentified","abd7eeddc8ab718450aa596191f514e0"
"5411","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unidentified","6597cf0d7c598a743f6a73201f9846ca"
"5412","Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified","4f2d987db5cb4dba4b1fd648aee5c33b"
"5413","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified","ca885b7b8915df560a91c55ceb9751cb"
"5414","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","Thanatephorus_cucumeris","499460d4dc0ede5924e03a1523e03362"
"5415","Fungi",NA,NA,NA,NA,NA,NA,"db843002be9c91c5fffc564df98f631a"
"5416","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_polyrhizum","e6a0fd8e351d318ab10e161fabeaa097"
"5417","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lyophyllaceae","Lyophyllum","Lyophyllum_semitale","850c75cc12799e3edb02fcb37308a576"
"5418","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Syzygosporaceae","Syzygospora","Syzygospora_effibulata","b20a5abfc5c151d41fb4c91ded4e3ef9"
"5419","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","unidentified","unidentified","18ad0c26f49b5bebcf20c9728c7e2197"
"5420","Fungi","Ascomycota",NA,NA,NA,NA,NA,"f14583eb7be2ccc47477800d1fdadda6"
"5421","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"5ea32552876637c5a5bf8bcea4a879f3"
"5422","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified","83a130a845cee85e20de24eda865e432"
"5423","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","unidentified","unidentified","unidentified","0a295cc1319d55502521466c1ea8d54a"
"5424","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unidentified","unidentified","unidentified","139c8f73727f88bbd8ca944e5840c43d"
"5425","Fungi","Ascomycota",NA,NA,NA,NA,NA,"5cd219dae3a18f414a05521a6cc34615"
"5426","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"8915e9e6e39161fb3dcd8b62b13a92ea"
"5427","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","unidentified","unidentified","5a58892a9935abe9c44a0bba75fb245e"
"5428","Fungi","Ascomycota",NA,NA,NA,NA,NA,"dbb0342c13d1586235ec99c75c18748c"
"5429","Fungi","Ascomycota",NA,NA,NA,NA,NA,"ac4d3c1b84e6a33387444ecca4d144ff"
"5430","Fungi","Basidiomycota","Agaricomycetes","Agaricales","unidentified","unidentified","unidentified","662265662893a5fde4d4b518d16aff20"
"5431","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_cavaraeanum","7ab29b6aad48984f65414a74096a5d8a"
"5432","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha","unidentified","d5839f65ea62ea5013cd60b7b37272b4"
"5433","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"66f688b579ddfdae61a5398526ddd72a"
"5434","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales",NA,NA,NA,"ca4a05d0c0e33e9146aa7d1bbe1548b0"
"5435","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Colacogloea",NA,"1c4db4d7334b3b68628b2f864ed3429f"
"5436","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified","53e2df3aeedde1725a45b41663a355e8"
"5437","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"b4c43742f83e2c4198120fa33b48cbd3"
"5438","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascales_fam_Incertae_sedis","Vermiculariopsiella","unidentified","2010fbc285b57a1c02aa4df44a102273"
"5439","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum",NA,"9bd552e4e82fe052a4a8a2e398b074de"
"5440","Fungi",NA,NA,NA,NA,NA,NA,"63be7dd1a305ba8a77f7105ef648dc70"
"5441","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_persicinum","0ddd9a2a0b72ab4e639148c47099af83"
"5442","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Fusidium","unidentified","215ceaf9c565c4db2da643cfd77e1234"
"5443","Fungi","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae","Urnula","Urnula_craterium","17012391571113c7c5e387994d588880"
"5444","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unidentified","unidentified","unidentified","011edbac3dd1994df97c031a8acca7f7"
"5445","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,"41df2104d5a1ec7ae1891c6424ca3dcc"
"5446","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","unidentified","c5a21e9506f93bc1c49e93969758f78e"
"5447","Fungi","Ascomycota",NA,NA,NA,NA,NA,"d03464dd6c1ba0b8377e0de77faf88a4"
"5448","Fungi","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae","Cerinosterus","Cerinosterus_luteoalbus","93b2f952fafb206350af685fa78c9ef0"
"5449","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Fusidium","unidentified","0ca8c03952304a50bb52482f80c3e768"
"5450","Fungi","Basidiomycota","Tremellomycetes","Tremellales","unidentified","unidentified","unidentified","d15efc3023d02fd3a8cad70e2376ffcd"
"5451","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Biappendiculispora","unidentified","8241b8332e1eb05aaff5385689508a1b"
"5452","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella",NA,"a0a754fd02f65070a461034a7d17a626"
"5453","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_persicinum","eae0105de1ddeb77eb4200ef83dd65eb"
"5454","Fungi",NA,NA,NA,NA,NA,NA,"af0aa267eeb165ab5d8010b52208e64e"
"5455","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma_aeria","9860e4f358469952779103a8c6ff05a7"
"5456","Fungi","Ascomycota",NA,NA,NA,NA,NA,"b8c3d75a1712e3a36d28fc6fc89aaa3d"
"5457","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","Lasiosphaeris_hispida","464a59631e01e38361dceedfde4bcb3e"
"5458","Fungi","Ascomycota",NA,NA,NA,NA,NA,"82c4edb631fa725a77096da58b721929"
"5459","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"5381e82f2bb9a0d6fcdb150d9b3fa6d2"
"5460","Fungi","Ascomycota",NA,NA,NA,NA,NA,"85bf1117cec40008c9b23394bb055d00"
"5461","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Unguicularia","Unguicularia_carestiana","9e980acef140e383820c36b2ab67e888"
"5462","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Phaeotremellaceae","Phaeotremella","unidentified","7809a83457261a10ba0e879d00ab3f39"
"5463","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete","Phanerochaete_concrescens","ade040218c5cb518fb2d066f881536b0"
"5464","Fungi","Ascomycota","GS35","unidentified","unidentified","unidentified","unidentified","c586647bc753997f3dbfb5ae10b1d558"
"5465","Fungi","Ascomycota",NA,NA,NA,NA,NA,"d3e8ea2eabc7756d444dfd3559555c75"
"5466","Fungi","Ascomycota",NA,NA,NA,NA,NA,"349db908bf43b7a04aeb8ec3520cd3f3"
"5467","Fungi","Ascomycota","Dothideomycetes","Myriangiales","Elsinoaceae",NA,NA,"fec4fc24cee22113b14c23b77b03db9c"
"5468","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Botryobasidiaceae","Botryobasidium","unidentified","671c99dacf33bd0d10eeddc5d295e377"
"5469","Fungi",NA,NA,NA,NA,NA,NA,"7899e9fbcd85157f301b41ec4a23aebd"
"5470","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","unidentified","unidentified","e66be65c71f47ad52626702be33cc03f"
"5471","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA,"d2563a11f14e483673ee3c90cb939554"
"5472","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,"4d1cb92570782c36ddc07d50cfdc8737"
"5473","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,"2d0becc636dd7409faa22bd3b0e08654"
"5474","Fungi",NA,NA,NA,NA,NA,NA,"28539f9dc9ef38939eb3c0bcbd6fe7e9"
"5475","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","unidentified","unidentified","24a6ab1657870de998933d770975b758"
"5476","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"1283ef861617ede7c45859cffeacaf28"
"5477","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora","Ambispora_leptoticha","b12f366bedf44b8ab9f2cdf73b65208d"
"5478","Fungi","Ascomycota","Sordariomycetes","Sordariales","Helminthosphaeriaceae","Spadicoides","unidentified","2fba232d01f1bf6f73dd4d206e8de679"
"5479","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified","bd3b2eff7aa623c5d8752ea215df6e47"
"5480","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","unidentified","unidentified","unidentified","f9c59177ba7d8bb60610feab7745cae2"
"5481","Fungi",NA,NA,NA,NA,NA,NA,"2e794c4603f24a2688d5f01803b8be4c"
"5482","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"0956684a0c3026f13199360f1c17d30d"
"5483","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae","unidentified","unidentified","b8e816541b2c107baf523e7cd637713a"
"5484","Fungi","Basidiomycota","Tremellomycetes","Tremellales","unidentified","unidentified","unidentified","26a27cd492c45d3a45f9be40cbb2f9f9"
"5485","Fungi",NA,NA,NA,NA,NA,NA,"a2d8a61b19b2d8331764640e8c71003b"
"5486","Fungi","Ascomycota",NA,NA,NA,NA,NA,"c29c4c689cdfe63b68c2e40b6eead481"
"5487","Fungi","Ascomycota",NA,NA,NA,NA,NA,"634603f4cd955ff492035c9739ba14f8"
"5488","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hydnangiaceae","Laccaria",NA,"cc844c1089f0aaca348144def3a51a4b"
"5489","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified","6341f2a4f20e0f5da17e876da2c0dd98"
"5490","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"41368db6ac7f5214afac6c4e8cdf2df9"
"5491","Fungi","Mucoromycota","Endogonomycetes","Endogonales",NA,NA,NA,"68572f0a71cc7f15ff764375b37b4a15"
"5492","Fungi","Basidiomycota","Cystobasidiomycetes","Erythrobasidiales","Erythrobasidiales_fam_Incertae_sedis","Sakaguchia","unidentified","7813fa58227330ecf75ee6cc232b897c"
"5493","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales",NA,NA,NA,"4bd49642910ef6c74018a98e9affecaa"
"5494","Fungi","Ascomycota",NA,NA,NA,NA,NA,"dcd88bff8fa3dc77e09e4aa93f1bcbba"
"5495","Fungi","Ascomycota",NA,NA,NA,NA,NA,"5d7e9c06632101142b33d90aca6b7777"
"5496","Fungi","Ascomycota",NA,NA,NA,NA,NA,"54b840614e4c2b2f7c3480b5b2c47115"
"5497","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Pseudophialophora",NA,"79602a71e34bd5999859c2dae229c382"
"5498","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,"95cf81e23e9784f574d5172b75d5fc4f"
"5499","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA,"7a32c9c02c42d89cdd21cef54a5d4ff7"
"5500","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","5a6817861390f9cca1139ec659cbf2a7"
"5501","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","unidentified","unidentified","ea7164ce6c93ad4a3bcb098195b7f1ac"
"5502","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Hodophilus",NA,"c4124657e65909714bc7b8c24f49f93c"
"5503","Fungi","Ascomycota",NA,NA,NA,NA,NA,"9b1cc112b4b19cc4336be50a82adac7f"
"5504","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","unidentified","unidentified","unidentified","5d78b7729a130e5325a8f9b3b9715876"
"5505","Fungi","Mucoromycota","Umbelopsidomycetes","GS23","unidentified","unidentified","unidentified","d38ab6e30d5f7795a5b01f51b92e3577"
