ASVs,Genus,guild
197bce2e7e6bb7f14ba4bef33d95a784,Sarcotrochila,NA
034ebf5723ecab3a7920f3c38adc5b33,Thozetella,litter_saprotroph
745052756c8e84cefc70ade38af97392,Articulospora,litter_saprotroph
8d7d40ad3006d9d0da8fb01a48f59b5e,unidentified,NA
2396084ff4d9b951bef12ee86bf48a05,unidentified,NA
da1a591b755aef43056796e86be013c0,Mycena,litter_saprotroph
3284f8b6db28b5c9ca20a0261cd4654b,Inocybe,ectomycorrhizal
935992fdd7042bad1bd0fb965ea991f8,Umbelopsis,soil_saprotroph
2ce070bd91617107a3fea0d2c0779d8c,Geastrum,litter_saprotroph
d7a367e30a313848b2b31ceffd3609df,NA,NA
fcf6df965e5c0088cdb37cbb38198372,unidentified,NA
15cf9b3ebf19a36b5ec769f48b86cc73,Septobasidium,animal_parasite
a874aeac64c99d16736b8f8d88de4c33,unidentified,NA
5b28ac54a8321c4471145681d8d8a663,Trechispora,wood_saprotroph
3c5df76a5c149723dad91b94f0f6174e,NA,NA
f3f5a6cef8787c21930fed051f399840,NA,NA
27682c0a8fb3ee546db6e9128eba170b,Phallus,soil_saprotroph
781f5ff81ca79dd9c39555fb8f87b91f,unidentified,NA
94be1e5c2a809ba4559c8ad19b5143b1,Acremonium,unspecified_saprotroph
b02b83748769f3a99d35a63ed7b12e71,NA,NA
e42a7c95e5bb6b02d7330e90ca89b395,unidentified,NA
7ee757f538c756e94c3a93bd944d4e4b,NA,NA
2e7f40b108acdcd466f50c5965f098c1,Leohumicola,NA
63f48854f8f2a3d5edfa0cf93c5d95d8,NA,NA
e78b7895bb95509594d8fb26bfdfcc61,NA,NA
b4aed0b6acd3c9e12c1442fbea02194b,unidentified,NA
9e83cd3d42a9663404518cdc74d938b2,unidentified,NA
34345901417d7c83469d25ab69cf37bb,NA,NA
dc2458d15f4011694f57f8f1fa49a852,Curvularia,plant_pathogen
586ad28c25f5ea22b7466d21e69b4d17,Keissleriella,wood_saprotroph
9a6279abf759ac64cec485777c7c6e1d,NA,NA
840b9ee1e281a3c8688863e3f03ad14d,NA,NA
6d6e0134c283303a59bee1a97981c25d,NA,NA
27ce94d059e3dbc8b9e58ae3167770f0,NA,NA
9c621021a0b0a805a35e6346634a97ba,unidentified,NA
19ab193790ad57ab02a1af1b30e49b96,unidentified,NA
7449160f53ddd0a1ccfd8d19222768fc,NA,NA
284c06e68c75e9927cac7616ed6f1f47,Amanita,ectomycorrhizal
7b1dcab80d6ff3461cd58a8ff5f6db4f,Myrmecridium,soil_saprotroph
843e82239c33adbed20f6bc5ff4d5344,Agaricus,soil_saprotroph
933d70ce0972911bcdc093767d08d70f,unidentified,NA
971e4e7dba266644b0f93b0ceb9d45ed,unidentified,NA
a26c37030785f8ba998fe75915f175a5,NA,NA
30573629b24fcd5551abc9e0c1b67573,Talaromyces,unspecified_saprotroph
54beae16c40e81194af83343ad0bf6ff,unidentified,NA
e2c2a977ef9c6b03188661c442328efe,NA,NA
d19cacbe86175ce2cd65a49722ee76d6,NA,NA
f0d7f0042598f9ed766b6555d0dc027f,Extremus,NA
ee8697ec803b5adb0ef0ff4bf18adebe,unidentified,NA
7fa128982c4f6b42bb238dbc62684c6e,NA,NA
f3cbba356f8a83cabde80f86d4660173,unidentified,NA
8f219172f1cc6bff3f9341a0c076158f,Phialemoniopsis,animal_parasite
a436a15f2a4f6d94f0137bb2c4d5393f,unidentified,NA
9b6c43b28b2973861c261c6399fa0295,NA,NA
dabdae1c9552fb9e99bb8720fd5305f1,Odontia,litter_saprotroph
b3051dfe761781bd5ae9e8af44b47d00,Cystobasidium,mycoparasite
3f21a970f335de7e5e2bd72c7dee1a79,NA,NA
49867dbd276d9d46f253b47baaebccb8,unidentified,NA
86581adbc8e0e1eb473926348e690b52,NA,NA
b860e409288b83b03ce5090a75600227,NA,NA
51dcb62ce083818e563a8d4df8617955,Athelopsis,wood_saprotroph
86571a2283b934a7947e6e39eff67379,Pisolithus,ectomycorrhizal
d24c5ec6ce54f40e01e3c912e556dfa2,Dictyosporium,litter_saprotroph
73ccbaa4564a994408e7f1d6268b2185,Tricholoma,ectomycorrhizal
b2e8806792ba12e11a63bcaba233e5c9,unidentified,NA
ac69e11e39e43d2407c56c5bf04131f8,NA,NA
0e824911858c44611c67e5a3e9ae3c48,NA,NA
87f49a63a42b88dc06f25138de0b6e01,Diaporthe,plant_pathogen
1ca2511e68f82e677ba56655e9b34e42,Clitopilus,litter_saprotroph
e8f24526961a00a8dd1b8aa11a0ebae5,unidentified,NA
33de958fd836fe220837e65a4de7e7f4,Parasola,soil_saprotroph
5d8f78214d78c634c4639b9432a0f84c,Geastrum,litter_saprotroph
7b128c19175837c627d23dbdd04c2c3f,NA,NA
b26d9e2995eee6ef74010fff1b9b35c9,NA,NA
e1462bff98b878f39aa4c5ee72183b37,unidentified,NA
f5c15e5d647304b6603ab6b92a404131,Pseudorobillarda,NA
517e6619f0685660d710dd47c2e7a53d,NA,NA
e77151bbf75fc7043fe98d45067d9617,NA,NA
87ce2b3f6cd6dd4758836503e50868a3,NA,NA
98617aa582e919ad3e63257085bcc10c,NA,NA
62c61f067bc93698001e3366ab6e2f95,NA,NA
83bae5c458e5c7c6bf27bd7d02918e4d,NA,NA
69e2e27865bbd49af8d1fd99b418ddb9,Clavaria,soil_saprotroph
8882c150efd825a5dd1c151cb908a981,Trechispora,wood_saprotroph
3482960be747715545f6befd73212a57,unidentified,NA
35562654f1e55565075e9424940110c3,NA,NA
86f09d796b95570b545625f43759fc77,Amanita,ectomycorrhizal
589d5ba2a6428b8130770e39c14495ce,Arthrocladium,soil_saprotroph
4fa45cb9e0bb9a8b2ddc5eb2e9e26a31,NA,NA
8216cd716121d1cf130d7e3b29fef456,NA,NA
5c451e445af6f0fdd288d04f965c6fec,NA,NA
3340dffacb17a75f51cbe72ad37fd7f3,unidentified,NA
45d4793addaff77a8f090326b817eda6,NA,NA
c3efb7cdd13e17689fd948cc9c01475b,Talaromyces,unspecified_saprotroph
e1705325c7c6cf3438b1d9f2cd298e34,Inocybe,ectomycorrhizal
e1a2f20edb0c02c88d05b9f2b6d34bea,NA,NA
29097d0cce1695695b5ccf5e0ac5699a,Talaromyces,unspecified_saprotroph
efe1dc9bb082c7ea46b7b6b97d8220fe,Tricholoma,ectomycorrhizal
b15830e81f638e7eaf1d9a796ff9d20e,Venturia,plant_pathogen
3f19c32efc26f86bc498ce4bcc174c70,NA,NA
6cf557232b497fd01bf640de0998a116,Neodevriesia,NA
92612dfec0f4d2750d087ae2a662c280,NA,NA
7975b61ae6bd0cf90a7798d25dce31e6,Pseudoplectania,litter_saprotroph
f6d2e97496ed4ef3e2fa16ca7c175423,NA,NA
bbaa61e69df5a9cf18f292bdeae26267,NA,NA
cb8cb8afbc3e14c15552490cb0136fcc,NA,NA
c3069a4e0a13d8780acf9f62c268d9fd,NA,NA
39b991476caa57591a8b0f1e61f46104,NA,NA
aa603f4d79757011870b5255a6037138,Odontia,litter_saprotroph
1dccb9f24cc135724d1a4017d04e974e,NA,NA
8064d4015c3994c70bc4da703a246e33,Parasarocladium,NA
4f8940b39e8e1951699ac87fd2509911,NA,NA
7c3fba451fc7e8c915e7cc159dc0241a,Clitopilus,litter_saprotroph
7ebb1454c8775bd02765b0320589af1b,NA,NA
ac6cced3086900488dfee32c5ad28fc1,unidentified,NA
6a000831d8dd1cc5242cb028366e256e,NA,NA
2486067680b049202209187ea09f8b71,Mycena,litter_saprotroph
4706aef63ec28b602a466b763b9bfc58,NA,NA
7b358ae55f386a00b3ce2cbd6f68aef0,Microdochium,plant_pathogen
0e1ed4342fea1faf13141dc4c44a8fee,Trichoderma,mycoparasite
73248f94d1fb184c56b39c28f3358366,NA,NA
c591d6b7826464c99ea6229bf28b995f,NA,NA
2364d9cd7e0ecbcc978c283f7737534e,NA,NA
b94b264188419087a2ac67a5f12c2562,Rachicladosporium,NA
6bbc1c97cdb84d8739d61f7fce037377,Coprinellus,soil_saprotroph
3dc7cc02d3212fbaa0b3a4985d80a97b,Periconia,plant_pathogen
b3518e2995785fe8915649ef1d32661c,Mollisia,plant_pathogen
cd009bba74bafd3b96cd8fa731c6a752,unidentified,NA
758fa576f0931ed458830893098fef1f,unidentified,NA
eff71869aa4280c5942886355a7c0afa,unidentified,NA
621eae372f9000950bb9edc402983f3c,NA,NA
9198e26985464074d40283b49a82dcfa,Scytalidium,NA
7ac35d552e0bf3fe948f6db159a4eff2,NA,NA
fecc13ef51729737399f1303341e230e,unidentified,NA
fae267c5223908e8bba8b6ea38910414,NA,NA
012cf3d865732ad9cd8e77062991fb39,NA,NA
c81be5fc8535f34391087447a670b8f2,NA,NA
cf70bbf962440cf55381cba48a77a243,NA,NA
193acb812c7b2fcb87fd58b6fc9b58a6,Lycoperdon,litter_saprotroph
a47650d6c3d7154ff1d0d07d30357665,Inocybe,ectomycorrhizal
df8433cbd1eeda4477bf921547b44ce1,NA,NA
1ab65a19dbe43d1f34b65b1916cee218,Pseudocamaropycnis,NA
110fc4313c6d3143ee614a1cc779e467,unidentified,NA
65da4e5e655acbefc10e625347b26808,unidentified,NA
d709a0ec490ca8d2474231231dec99dd,NA,NA
29d68f3acdfbbc43c3113a90fc782949,unidentified,NA
660fb05a3928922631c3c5fbf642652a,NA,NA
84be0e519608084f3a004ac3d1716b7c,Clitopilus,litter_saprotroph
754aa8c76b8d46e46e4601ea135b588c,NA,NA
01efd976b70a76eb6845869c3bc88390,NA,NA
209ebcfa5615f54ebfb0200a02b4d1c5,Myrmecridium,soil_saprotroph
010bc1edadd112cf1d431d798e317ee3,NA,NA
a7bf3e11e8d6dc942d52c905eeb86353,NA,NA
599c68401655465fe66d416a8c0a1e82,Paraconiothyrium,wood_saprotroph
0d1d3e5cd3d1dd717d5eff0ce6226e8b,NA,NA
d506d5723f3afc34920025e60cf9640b,Diaporthe,plant_pathogen
298d9bbe137ddca609332d99ebbd9401,NA,NA
bc3673ff67f7360a7f76398e0f6b2cfb,Rhizopogon,ectomycorrhizal
aabb0c38bcb6b613def160293a3644e7,unidentified,NA
90d8eba02502def52c07ca4441c4b15f,Parasola,soil_saprotroph
1446b57167111d9fca701268f0265f4b,NA,NA
4e789890ad36f195c87d30947507b9e8,Leohumicola,NA
626eeaab0e2c7ffffce674fa07f53db4,Geastrum,litter_saprotroph
d5d5e6627ef6d8765d034e7479b6a5e3,Aureobasidium,NA
3684e642ec64a2b86d3343e08f3bf08f,NA,NA
087e82729e7f2cee4c2273a63b1af93b,Diaporthe,plant_pathogen
9932c7a3d0fb4c5c89205f6530be2eb3,Coniochaeta,unspecified_saprotroph
2f56a1a3ae0541d1bea747bcf45b05ee,NA,NA
f3abf08ddb5faec172ad1cc5da3be2e5,NA,NA
3776a85fd79cc167cd01f05033694258,Infundichalara,NA
4b1e037d2fb98c7eb38d390ab1048207,unidentified,NA
23d78191b375af5d3d8ee444ca78ddf6,NA,NA
61b41d5db8031400a5d259a8e77899cb,Bifiguratus,soil_saprotroph
659b64c7978c4c56b485d4f908210191,unidentified,NA
723575a1a78618c1247ec560e6477f9d,Athelia,lichen_parasite
94a0bd7c5dec0cc8606173f37fbaec2f,NA,NA
7f9d25240c26a1456789b79b7355f46f,unidentified,NA
dcf46dea158591722b21e56a951cd790,NA,NA
10a47a966860a3e17a778b04a3c5f0f1,Xenopenidiella,NA
bf95790d7794db954cfead7f4a471c58,Ilyonectria,plant_pathogen
492418d0da1a738d5517c47836d9e8d3,unidentified,NA
a2899564bd5ab190822d4532633022d0,Entoloma,soil_saprotroph
ec5ef3f683721d5eb412160654eccb4b,Bulleromyces,unspecified_saprotroph
d20a1e2c4ed4a1cd2a7b308060f64f81,Clavulinopsis,soil_saprotroph
1b95a35c7e7634d3ca17dd72ea7bf975,unidentified,NA
3021aa2d91473eb928dc409698e3877e,NA,NA
24cfa874ad52485e2c8f9e8e82a01145,Pezoloma,root_endophyte
18aa89d813c191307252922f644bc6de,NA,NA
c6649d08f713853486e29761184c76e7,Lindtneria,wood_saprotroph
c6fa4c8a0f3852efff56d671cab46e4c,Ganoderma,plant_pathogen
70b5aa76b5de9a1dcf5432972684fdbe,unidentified,NA
824e5fe655c40695569872cc2c396768,NA,NA
b008851321af05af7bea38e66eaf3080,unidentified,NA
2f728644ee8928d9f33fd29844f9813c,Mycena,litter_saprotroph
1a2433559b8bcfa8dce11954d68916a9,NA,NA
cc1ddd865c6971401f7869ad1c47ef3d,unidentified,NA
a491500dff95b36604d6525f5b096849,NA,NA
6849aafd16a91f95b689496b8552b2b4,NA,NA
90049ab2fb19d50cdb6063352e7c41c5,Biatriospora,NA
66ad77d0461024dc323bf8ecedf98af7,NA,NA
786f4f27bb07f3936c0ea04494a6745c,unidentified,NA
a5d88efdcfd991df144b9712cda9ad94,Clavaria,soil_saprotroph
85f839ab62a8583ea6630f9617cffc67,NA,NA
1f3def7af657b9b7738a6bb16f77b528,unidentified,NA
17500b193a001200a7f5015c4b6aabb6,NA,NA
a59a921a2814b9bc9e604f5c4488497c,Pulveroboletus,ectomycorrhizal
6bc0ce38a911c4e54e8162feade3ca51,unidentified,NA
53b152a7384d3666def7d6904648f057,Tricholoma,ectomycorrhizal
99ce77efc29d03bcc63ee028c18d4356,Boothiomyces,pollen_saprotroph
2bf162752fc21f43998b76908f038334,Amanita,ectomycorrhizal
ef55f4f16b49475efba006dc60894634,unidentified,NA
2d4ee0e73add80e79d2210e8271f3be8,NA,NA
707a5d1b09307d98d2a3ed7905f8a1c2,Tetracladium,NA
ef2fe6a2fd11ac4de1e68b2a6c86ead2,Atractiella,unspecified_saprotroph
4584fd083b9d2b45bb7767741e5285d1,Calocera,wood_saprotroph
f76570c8928615223b355e837b78f78b,NA,NA
90622dfd274266b6efe34b023bd91563,Pachyphlodes,ectomycorrhizal
d21b635977ba3d0359a78506dc0cc313,Leohumicola,NA
a65f7dfe7e0b7dc06a5f79aa0662f81e,Paramycosphaerella,NA
962b414f4588b383904bd1ac7110f9d9,Unguicularia,litter_saprotroph
f22fb6423f204f240907377822d7287b,unidentified,NA
69d5727b2f4faae86150cc5a1ed15462,Geastrum,litter_saprotroph
d14938e4511825a32dff0feaaf05af63,Preussia,dung_saprotroph
dd2ddec488c06aa0869b88457487a6cd,Absidia,soil_saprotroph
c9b5f23fbd3ab9766f50408f12496e58,Spizellomyces,pollen_saprotroph
37a3f77b5cc2891847ee105e6e6b7a2b,unidentified,NA
55f2a631d1529dd9f02d4f2bbd33d19a,NA,NA
a47ac8a4d4d7cea94ddba15cfc1d6f54,NA,NA
b411e3422a589571a21a40571dba1d6a,Myriangium,NA
02d53a90c25a1ee8744f6c919ab06617,Cortinarius,ectomycorrhizal
38e112da670319bfbb2946be872b3f86,unidentified,NA
c5e1dd5dad4152cf4f099a4bd4e7556b,NA,NA
301404b8c752ed07568cc0b12140d6e6,Colletotrichum,plant_pathogen
6603609fd0afd14217c90faf7614b287,NA,NA
d0c85719adf599ec8d9af50ddcbe0621,Mutinus,soil_saprotroph
cead24b51a53947954d77366e942b2cb,NA,NA
c7808f89c02605ad2e9ae61a397590b2,Mycena,litter_saprotroph
033ff8ce626caa85243d4f433cd7f6fd,Russula,ectomycorrhizal
942211f67f2a65544f5c2a3ccdd1e833,NA,NA
204a92aea08db3132bedb294c3f9f018,NA,NA
03ea5dd1d576f56e3bf5ce42ce4d3035,NA,NA
939704c5fd9deff280ddff203c65f227,NA,NA
d2fd0db76b45f98e9c3b8bcc710eedef,unidentified,NA
3e4e0b98441dcce038b54b5d6cea1071,Conlarium,wood_saprotroph
b3ec7c87b9bf71a9ed1cabeb2a932dd2,NA,NA
da4afa0982c14c31c77bb4050a480865,Papiliotrema,mycoparasite
a74d88d516378acebae600555bc0d1ae,NA,NA
775fdafa351e9bbf3f3c4b1cd12c3790,NA,NA
65bf9a87d22958e461ad31dcefdfcaca,NA,NA
da269b0e0759afac4438b7bda2340246,Rasamsonia,soil_saprotroph
f02fe8888eb36b2d02103c97a42e6b59,NA,NA
35f492e275c7421f0ddf3610702a15e1,NA,NA
46c2fb07f5c03cd232082e46a37a3506,NA,NA
b98ca60be8e5c57409ee0f48b1b4be43,Sarea,unspecified_saprotroph
09eefcc805f0e814c282e9cfbe85409e,NA,NA
e7081f9a7fc6c9ae90130648ac538a84,NA,NA
a5187cdd93be9c418867f946b2c8c8de,Mycena,litter_saprotroph
f7f3b5d74469ef9dae2767b02307ccd6,unidentified,NA
cf52863bcc68c6da11164a460c1f06c9,unidentified,NA
eb6dc3d6229a7b1f5fec8a234a326030,unidentified,NA
992cc87e1b9f76c828d91be5e490fc8a,unidentified,NA
2381a478a1e14d6e8b0569fbc13aea8b,NA,NA
2811ea671d9961a09669fcd9baefe2a2,NA,NA
f4b9f21bc679e02cae60a1c92f90e534,unidentified,NA
428ec72ec03307ee23b6c5c0b8940d71,Lophiostoma,NA
9e4f232f40febd10a03620dfb8df15cc,NA,NA
b3af0c17e4922aac6c74f1f421715a13,unidentified,NA
8d4dd17e4a40d930c4d6f5c2cb4c74d6,Geastrum,litter_saprotroph
40524e7e95cba728138e853e070b0a99,Amphinema,ectomycorrhizal
a5768658ce53ba932b36d141ffdfe2d2,Coprinellus,soil_saprotroph
594bcf657e42e580d9ac6c8bab1b8ea7,Thanatephorus,plant_pathogen
5210648d7cf84e0b3a84fa010723f5af,NA,NA
a3b8350e7967b60fec1a2a1588f01e93,NA,NA
2b5081e0540d3df52f3673fbd78483f9,Acremonium,unspecified_saprotroph
3a57a1163f6ac5bdb90abff179defa43,unidentified,NA
fc64da9ad3cf633af6612e3392761aaa,Coprinopsis,soil_saprotroph
b1eb6fa5ef54557dd4e1ad9796d09e11,unidentified,NA
4950e6808129d43bb123cd9b6ad9c48e,unidentified,NA
d0a8074b4d7d5d4c91f9289f2dbe0b84,NA,NA
6a0da7b96e2c97448baaa969e607f752,NA,NA
6c03b47dde45e70a0b87924c5a929125,unidentified,NA
66ba7449f37399e186dc37af0d0750b9,Phaeotremella,mycoparasite
22d9ec7a253bd970cf065483b934c7fe,unidentified,NA
1af6ee49cc2cb804af64abc60e97ddbf,unidentified,NA
6d1d74a2824b8708e03759cc4eee324e,Atrocalyx,NA
83ff2f061a17fd3645f410008302e072,Nigrospora,litter_saprotroph
24a107bb5a0410e77d189818adfd1353,unidentified,NA
b6327d0a68763101319e8416a3e07ceb,unidentified,NA
54094331e8cd8300437a3c7bad180a08,unidentified,NA
baebbb5eba8471ba1f1b8742bce8361a,Russula,ectomycorrhizal
21434ab67fb0f99d149aaadcedbb9efd,unidentified,NA
59c6a17700a8726b22fef483ea5b3cb0,Fusarium,plant_pathogen
5da205cbe49479e40000eed187ce9fbe,unidentified,NA
ed3e1cb3b25a707c696fbea7a2e7041c,Geoglossum,NA
b58ac7c925f43efb8ab153212eab332e,Cryptodiscus,lichen_parasite
c9ab7caca747cfa3df7fc2df74331cea,unidentified,NA
3ca7740cdcb89729470448a439f3c655,Trichoderma,mycoparasite
9a6064a1fc178d983079a173cb622671,unidentified,NA
ee99e0c7c11262a4e2d9eacc50809201,NA,NA
d43f4b667c3fe7c2e95070f0dca9f874,Thanatephorus,plant_pathogen
88d7a6be63e9590af03ce0c536161738,unidentified,NA
3489a78ef02beb6d7ef66b4e8c5bf8dd,unidentified,NA
325577704ce738ccf5ae17221e0a1e2c,Clonostachys,wood_saprotroph
8816a38aef74916314d7b5910b670ccd,NA,NA
d16fe85a55ed92ae5ce502ebce35ab71,unidentified,NA
48e40a1bede3134a7ad5a7a34d51a49d,NA,NA
36616674782de5414b1ae19a7535a663,unidentified,NA
b702b8dd7e5edaccd40cc4b33e816319,unidentified,NA
1777ed3d2e280a34acd2498a2c859d92,unidentified,NA
7c56c624f667807f94821d89b1768f38,Lachnum,litter_saprotroph
c10a62127946f954941174163d736eec,unidentified,NA
fca9332e8bfa5e37aefac3966f53befa,NA,NA
9419f1ed4ef74df1e0d1416bef093ec4,unidentified,NA
a79c755753c69c31685c623586b36de4,Articulospora,litter_saprotroph
09c3c95f40900b9b6da6c5d78660ee4b,unidentified,NA
06b0997015ef4d7d3c568a1a5cf0aeec,NA,NA
4b28dc39de6294beb3cb0bed585b63be,Mollisia,plant_pathogen
e23c27bbc5a78ec110c155d39d79267b,Russula,ectomycorrhizal
c4f4e2f0c5235fff558194bc270e91ee,NA,NA
213339b0da28c25f74f0d4dfe7859c52,NA,NA
445b7245fb900e1f77c8ca3e8af3ff02,NA,NA
1cc5a969b08c4c8f571e4d64f97b9102,Inocybe,ectomycorrhizal
bbe35acfea113d5b93fddaf80b4eaee2,Coniochaeta,unspecified_saprotroph
577eff7ceefe823e12a38bfd1644d8b2,NA,NA
f43e1aff5481fcdb85b5f92d761e697d,NA,NA
08e97936bea2c895b7d45de3a89939b1,unidentified,NA
f17d351a657299b422d12446474d0130,NA,NA
f71cfef413c03307ed92fe5187c8e0a0,unidentified,NA
2f94828c77941c424337c97914ae271f,Clavaria,soil_saprotroph
12d13106f576835eb8792ae42e74e04a,unidentified,NA
dad160a0e276624f8ea9c54916ea86b6,Papiliotrema,mycoparasite
e1b479a83d751f60495f553e182dcc56,Leucogyrophana,wood_saprotroph
91f297042c5894b93101dbff9eb2f387,unidentified,NA
4768af2ee3fb9608c6436090c3d797cd,unidentified,NA
aa7acc8aab1161ecba452011714c1754,NA,NA
dad7cb519d742099fdf197f57e5134aa,unidentified,NA
558e56b8198da0e50ce3a6074ec3d0cc,unidentified,NA
1d8f4ca175aea362b810f8a93531da3b,unidentified,NA
3334af3eade5e0f92616a3de7a8149bf,Neopestalotiopsis,plant_pathogen
e60b80d07d08ca1b93cbd8e06eebabc8,NA,NA
51a8e526136b051ef16835a43f442353,Amphinema,ectomycorrhizal
40fd7a5acab230c21288fc8029e17af0,NA,NA
f9a5b6c81749dbea89e3b3071ccf9845,unidentified,NA
23125497c544116bd36b8492fb359331,Fellomyces,unspecified_saprotroph
32cb9971bb2f3efd1d7ae9e25406e13c,NA,NA
0be60efb7f7d151959765c44decddeef,Tricholoma,ectomycorrhizal
492a9cb3ebc038515dcf2e1821523088,Odontia,litter_saprotroph
b827096297f9a0b4423d0dfab2f8bdb6,unidentified,NA
e6e15f7a43d071f22447df3715be804c,NA,NA
b7b7af66da9db62868bb0616725d30e9,Lycoperdon,litter_saprotroph
901bb099930b91faea2ff36e993ec64e,NA,NA
3ce26a2e016f1662590188cf7a2afdd5,Paramycosphaerella,NA
5a7c598b21e76d2e7f740355b56727d5,Rhizophagus,arbuscular_mycorrhizal
f971d135fecf61a630bf2345d81bfbb2,unidentified,NA
faa4ee11deb6b1da0f47d9d135ce6d5b,Coniella,plant_pathogen
7a524930d89d48b99deaf4949f1bbffa,Lecanicillium,animal_parasite
97eed266b370b7ea860957dfa7cf0569,unidentified,NA
f72e668101839bd06b50d48390308760,Cortinarius,ectomycorrhizal
1e10aa9831f7bbb6e67814e8d060912e,Cinereomyces,wood_saprotroph
445c7ae4c05b4f954495fd025a298932,Striaticonidium,soil_saprotroph
c0b75714cbc05f5aeccfba6098a052c9,Russula,ectomycorrhizal
40d784bc809cbc1bff19be0e1125ba4e,unidentified,NA
6b1cc01c5c232d1f3e2ef14226c63330,unidentified,NA
385fd7484965cf574c092af2579e1781,Bulleribasidium,unspecified_saprotroph
2681d1afb9663d43ac800774d4118419,NA,NA
dd70089e9290c5dbf5fea1f2729ce14d,NA,NA
6f17b679e39a8a09d75a0b8d35212955,NA,NA
e7bbda220d1996f3d8d632c3d11ca7a7,NA,NA
7d7e0f7d8e2c207d254edab18e62f7d1,NA,NA
4b1be1471f2b7d3d6f75becfdb87d77e,Thelebolus,dung_saprotroph
46b9aaaf5cd445cbb02c40cc1cfdef04,Myrmecridium,soil_saprotroph
bc8f6ed9c90dc3693028d7a087966f7b,unidentified,NA
468e1678d4ad076eeb1d9af7f6fa5ddd,Paramycosphaerella,NA
a1a00a04588e2097c6ef788967c1ae70,Hannaella,animal_parasite
f39ed8b31f684164e539f5d1b88c5648,NA,NA
b3236ecee92614bab104359724c3cdf0,NA,NA
a996b6c0296b2f39000460cc82cb062b,NA,NA
e2cd84471161f20e3b226c7f7c9a6a02,NA,NA
5467d6af98f64a2b15ec1576be5b5ab4,NA,NA
68dac9d9dc8bfc0665953d4edcd34e82,NA,NA
6a2a95a89ff53880035ca8c7464099f4,NA,NA
0a6d57875c73ca98c02577c0f8f05c84,unidentified,NA
3465715936475cddc586575a1446ee0f,NA,NA
044c06784f171355ba378e5205182966,Pseudotomentella,ectomycorrhizal
70f43fba556b10eac674b16be24f30c6,unidentified,NA
75759ee0519329eaaee3d6f061770eb4,NA,NA
fd1f7d9b0e12d9fb0282b9b6974f8076,unidentified,NA
3b3e2abce7a51ae759c00680fe08d372,NA,NA
66f232517f66cdcc9c2d7a3856f8d9bf,Russula,ectomycorrhizal
73c949b4ea857c8efc587645e4e66c7b,Pyrenophora,plant_pathogen
f4b46a04d3ff8f3f97b79a5be1ec8672,Tomentella,ectomycorrhizal
1c0c203921c6a2a3dab84cbc58505b56,NA,NA
aa3168468cba246b522a6995c7e66762,unidentified,NA
e8ed214a7f4f2d894bbf73785173bbeb,Schizothecium,dung_saprotroph
e44ed2cdf1df1085b609a3f1e70d9ad6,Scolecobasidium,animal_parasite
67a64d1cf6f7d53106aad08acabad125,NA,NA
aa2b5b9a6bffd38ea17098439cfae741,NA,NA
6f2e32a04c8021788f8ed3dc2983622d,Russula,ectomycorrhizal
7efc9af64e048733230e8e3087f599f3,unidentified,NA
4341e3d30a31139f2a83a9325fb30478,unidentified,NA
097eb2643ce19fd58c5d3be59686614a,unidentified,NA
ac12d92dd57c78ee128e5eefa1b738f2,unidentified,NA
eefa58a7d87f748f1d1d4964140afe5e,Cercospora,NA
e1ba698e0a09704c8044645d8e154584,NA,NA
b10aebd9d5ca212db07f0f268308d18f,NA,NA
16addaab19230c38cbabee471a51a937,Mariannaea,wood_saprotroph
0fac57498ac09ff14a0252cb4d34ead4,Fibroporia,wood_saprotroph
0b65990f8d55ed304fa4f7f7318e11ff,unidentified,NA
5114d60f6a7d0d8085290a7a58a32fd8,NA,NA
9e1fdac5aabb3f94683cf0adcaaf3410,Cladosporium,NA
3bce21dd4b8a18101291f94ae1c6ab36,NA,NA
e52771705525fe99348f965e304e5757,Cortinarius,ectomycorrhizal
cb0b54b43c2066207e0b982271d4ecaa,NA,NA
01537df5a7b16e37e9fbb898d1407d76,NA,NA
3b2d9d7e866af1a6677b353235e564f4,NA,NA
d97bab8b3887919f431114a0862c119a,Neosulcatispora,NA
a0e433494cfa4ef368961bbcc65738d2,Biappendiculispora,NA
68df99ac442220416029d9b1338d1fcd,unidentified,NA
05fbf07381eb3fabf8c848ab24dd67c5,unidentified,NA
f66b51a0d488325c84ee30fdff00872a,Sphaerobolus,wood_saprotroph
fd86f84e28bdf8dc33217d0f756c0565,Pseudochaetosphaeronema,NA
5cb06c7597d37781a3e544c3ed745159,unidentified,NA
bf82be253fa3683ee26576189ab5dd38,NA,NA
a4d92dfdcd3004236cb747aa28930f39,NA,NA
89e6f0ab1fa2a79da9bfff7cc66e5b4f,NA,NA
05f8b9034c7ec3ba5176edc413be9b8c,Favolaschia,wood_saprotroph
349776938c423b1597fa47e06e053ee2,NA,NA
bb54d2442018be8693e474a7d15c8d78,NA,NA
8d6f05f519044f1dc1865da63064555c,unidentified,NA
7d6b99fa3fb180cb9c1c356f68e292b2,Paraconiothyrium,NA
71662e6bcd9221bc79bbed8eb1fe0884,unidentified,NA
5c24de0bcd4e660a8b617ff60dab1000,NA,NA
b465af834a796f5759baf98c6989b41e,Acidomelania,NA
db030bceb3b83e91ce885c65468e671b,NA,NA
76f5dd10c75a5f4100cb77fa6234597c,NA,NA
fa4719d32d336eaaca19ff6f5f7698fd,NA,NA
